,l,ls,epi,smt,para
1191,,,13,6,4
1192,,,13,6,5
1193,,,13,6,6
1194,,,14,4,1
1195,,,14,4,2
1196,,,14,4,3
1197,,,14,4,4
1198,,,14,4,5
1199,,,14,4,6
1200,,,14,4,7
1201,,,14,4,8
1202,,,14,5,1
1203,,,14,5,2
1204,,,14,5,3
1205,,,14,5,4
1206,,,14,5,5
1207,,,14,5,6
1208,,,14,5,7
1209,,,14,6,1
1210,,,14,6,2
1211,,,14,6,3
1212,,,14,6,4
1213,,,14,6,5
1214,,,14,6,6
1215,,,15,4,1
1216,,,15,4,2
1217,,,15,4,3
1218,,,15,4,4
1219,,,15,4,5
1220,,,15,4,6
1221,,,15,4,7
1222,,,15,4,8
1223,,,15,5,1
1224,,,15,5,2
1225,,,15,5,3
1226,,,15,5,4
1227,,,15,5,5
1228,,,15,5,6
1229,,,15,5,7
1230,,,15,6,1
1231,,,15,6,2
1232,,,15,6,3
1233,,,15,6,4
1234,,,15,6,5
1235,,,15,6,6
1236,,,16,4,1
1237,,,16,4,2
1238,,,16,4,3
1239,,,16,4,4
1240,,,16,4,5
1241,,,16,4,6
1242,,,16,4,7
1243,,,16,4,8
1244,,,16,5,1
1245,,,16,5,2
1246,,,16,5,3
1247,,,16,5,4
1248,,,16,5,5
1249,,,16,5,6
1250,,,16,5,7
1251,,,16,6,1
1252,,,16,6,2
1253,,,16,6,3
1254,,,16,6,4
1255,,,16,6,5
1256,,,16,6,6
1257,,,17,4,1
1258,,,17,4,2
1259,,,17,4,3
1260,,,17,4,4
1261,,,17,4,5
1262,,,17,4,6
1263,,,17,4,7
1264,,,17,4,8
1265,,,17,5,1
1266,,,17,5,2
1267,,,17,5,3
1268,,,17,5,4
1269,,,17,5,5
1270,,,17,5,6
1271,,,17,5,7
1272,,,17,6,1
1273,,,17,6,2
1274,,,17,6,3
1275,,,17,6,4
1276,,,17,6,5
1277,,,17,6,6
1278,,,18,4,1
1279,,,18,4,2
1280,,,18,4,3
1281,,,18,4,4
1282,,,18,4,5
1283,,,18,4,6
1284,,,18,4,7
1285,,,18,4,8
1286,,,18,5,1
1287,,,18,5,2
1288,,,18,5,3
1289,,,18,5,4
1290,,,18,5,5
1291,,,18,5,6
1292,,,18,5,7
1293,,,18,6,1
1294,,,18,6,2
1295,,,18,6,3
1296,,,18,6,4
1297,,,18,6,5
1298,,,18,6,6
1299,,,19,4,1
1300,,,19,4,2
1301,,,19,4,3
1302,,,19,4,4
1303,,,19,4,5
1304,,,19,4,6
1305,,,19,4,7
1306,,,19,4,8
1307,,,19,5,1
1308,,,19,5,2
1309,,,19,5,3
1310,,,19,5,4
1311,,,19,5,5
1312,,,19,5,6
1313,,,19,5,7
1314,,,19,6,1
1315,,,19,6,2
1316,,,19,6,3
1317,,,19,6,4
1318,,,19,6,5
1319,,,19,6,6
1320,,,20,4,1
1321,,,20,4,2
1322,,,20,4,3
1323,,,20,4,4
1324,,,20,4,5
1325,,,20,4,6
1326,,,20,4,7
1327,,,20,4,8
1328,,,20,5,1
1329,,,20,5,2
1330,,,20,5,3
1331,,,20,5,4
1332,,,20,5,5
1333,,,20,5,6
1334,,,20,5,7
1335,,,20,6,1
1336,,,20,6,2
1337,,,20,6,3
1338,,,20,6,4
1339,,,20,6,5
1340,,,20,6,6
1341,,,21,4,1
1342,,,21,4,2
1343,,,21,4,3
1344,,,21,4,4
1345,,,21,4,5
1346,,,21,4,6
1347,,,21,4,7
1348,,,21,4,8
1349,,,21,5,1
1350,,,21,5,2
1351,,,21,5,3
1352,,,21,5,4
1353,,,21,5,5
1354,,,21,5,6
